730055,269310,NULL,8502,NULL,2025-05-28 06:05:36.867,anshulmittal,655133,NULL,[APAC][FLN17] BiDR 64p64 [v2],NULL,|anshulmittal|lakshyakumar|,|Selection|,|Selection|,NULL,1,13734184,NULL,0,NULL,0,0,NULL,NULL,0
730054,269309,NULL,8502,NULL,2025-05-28 06:05:26.640,anshulmittal,655133,NULL,[APAC][FLN17] BiDR 64p64 [v1],NULL,|anshulmittal|lakshyakumar|,|Selection|,|Selection|,NULL,1,13734181,NULL,0,NULL,0,0,NULL,NULL,0
655117,79159,NULL,8502,NULL,2024-08-07 04:55:23.500,nagarkar,NULL,199292,APAC - Bing Reserve- [AdsFLN17],bootstrapped flight on AdsFLN17,|anuradhn|vborra|,,|Marketplace|,NULL,1,13032237,NULL,0,NULL,0,0,NULL,NULL,0
199292,79159,NULL,8502,NULL,2020-03-26 22:32:05.390,lineAdsFLN17bootstrap,NULL,NULL,AU - Bing Reserve- [AdsFLN17],bootstrapped flight on AdsFLN17,|anuradhn|vborra|,NULL,|Marketplace|,NULL,1,8572908,NULL,0,NULL,0,0,NULL,NULL,0
741011,273122,NULL,17063,NULL,2025-07-21 17:21:52.890,anshulmittal,682327,NULL,[UMV4] [APAC] BiDR 64p64 [v3],NULL,|anshulmittal|lakshyakumar|,|Selection|,|Selection|,NULL,1,13855209,NULL,0,NULL,0,0,NULL,NULL,0
741009,273120,NULL,17063,NULL,2025-07-21 17:21:43.497,anshulmittal,682327,NULL,[UMV4] [APAC] BiDR 64p64 [v1],NULL,|anshulmittal|lakshyakumar|,|Selection|,|Selection|,NULL,1,13855203,NULL,0,NULL,0,0,NULL,NULL,0
741010,273121,NULL,17063,NULL,2025-07-21 17:21:48.677,anshulmittal,682327,NULL,[UMV4] [APAC] BiDR 64p64 [v2],NULL,|anshulmittal|lakshyakumar|,|Selection|,|Selection|,NULL,1,13855206,NULL,0,NULL,0,0,NULL,NULL,0
731875,270026,NULL,684,NULL,2025-06-05 22:33:28.880,weluo,728912,NULL,CQC 9k sort,NULL,|weluo|damao|chaoyl|,,|Product Ads|Selection|,NULL,1,13756525,NULL,0,NULL,0,0,NULL,NULL,0
56297,1750,NULL,684,NULL,2016-09-27 21:23:23.960,kriche,2306,8129,AdsFLN1 MS en-us PC Catch All,AdsFLN1 MS en-us PC Catch All,|anuradhn|,|No-AutoRevert|,|Marketplace|,NULL,1,2930804,NULL,0,NULL,0,0,NULL,NULL,0
8129,1750,NULL,684,NULL,2014-10-22 20:59:39.477,anuradhn,2306,6599,AdsFLN1 MS en-us PC Catch All,AdsFLN1 MS en-us PC Catch All,|anuradhn|,,|Marketplace|,NULL,1,1866659,NULL,0,NULL,0,0,NULL,NULL,0
6599,1750,NULL,684,NULL,2014-10-01 20:02:06.000,trhabe,2306,2314,AdsFLN1 MS en-us PC Catch All,AdsFLN1 MS en-us PC Catch All,|anuradhn|,,NULL,NULL,1,1848994,NULL,0,NULL,0,0,NULL,NULL,0
2314,1750,NULL,684,NULL,2014-07-15 10:08:08.520,mandg,2306,NULL,AdsFLN1 MS en-us PC Catch All,AdsFLN1 MS en-us PC Catch All,|mandg|,,NULL,NULL,1,1799030,NULL,0,NULL,0,0,NULL,NULL,0
741003,273117,NULL,135,NULL,2025-07-21 16:44:21.870,aggarwalsa,739073,NULL,[FLN0] [EMEA] [Optimized] GPT4o TA Relevance Refresh V2.0 [Cand #3] + Tuning,NULL,|aggarwalsa|rahulragesh|,,|Relevance|,NULL,1,13855115,NULL,0,NULL,0,0,NULL,NULL,0
741002,273116,NULL,135,NULL,2025-07-21 16:44:00.723,aggarwalsa,739073,NULL,[FLN0] [EMEA] [Optimized] GPT4o TA Relevance Refresh V2.0 [Cand #2] + Tuning,NULL,|aggarwalsa|rahulragesh|,,|Relevance|,NULL,1,13855111,NULL,0,NULL,0,0,NULL,NULL,0
740942,272953,NULL,135,NULL,2025-07-21 10:09:56.163,aggarwalsa,739167,740249,[FLN0] [EMEA] [Optimized] GPT4o TA Relevance Refresh V2.0 + L3 SLM Combo + Tuning [Cand #3],NULL,|aggarwalsa|rahulragesh|,,|Relevance|,NULL,1,13854189,NULL,0,NULL,0,0,NULL,NULL,0
